,mfcc,mfcc.1,mfcc.2,mfcc.3,mfcc.4,mfcc.5,mfcc.6,mfcc.7,mfcc.8,mfcc.9,mfcc.10,mfcc.11,mfcc.12,mfcc.13,mfcc.14,mfcc.15,mfcc.16,mfcc.17,mfcc.18,mfcc.19,mfcc.20,mfcc.21,mfcc.22,mfcc.23,mfcc.24,mfcc.25,mfcc.26,mfcc.27,mfcc.28,mfcc.29,mfcc.30,mfcc.31,mfcc.32,mfcc.33,mfcc.34,mfcc.35,mfcc.36,mfcc.37,mfcc.38,mfcc.39,mfcc.40,mfcc.41,mfcc.42,mfcc.43,mfcc.44,mfcc.45,mfcc.46,mfcc.47,mfcc.48,mfcc.49,mfcc.50,mfcc.51,mfcc.52,mfcc.53,mfcc.54,mfcc.55,mfcc.56,mfcc.57,mfcc.58,mfcc.59,mfcc.60,mfcc.61,mfcc.62,mfcc.63,mfcc.64,mfcc.65,mfcc.66,mfcc.67,mfcc.68,mfcc.69,mfcc.70,mfcc.71,mfcc.72,mfcc.73,mfcc.74,mfcc.75,mfcc.76,mfcc.77,mfcc.78,mfcc.79,mfcc.80,mfcc.81,mfcc.82,mfcc.83,mfcc.84,mfcc.85,mfcc.86,mfcc.87,mfcc.88,mfcc.89,mfcc.90,mfcc.91,mfcc.92,mfcc.93,mfcc.94,mfcc.95,mfcc.96,mfcc.97,mfcc.98,mfcc.99,mfcc.100,mfcc.101,mfcc.102,mfcc.103,mfcc.104,mfcc.105,mfcc.106,mfcc.107,mfcc.108,mfcc.109,mfcc.110,mfcc.111,mfcc.112,mfcc.113,mfcc.114,mfcc.115,mfcc.116,mfcc.117,mfcc.118,mfcc.119,mfcc.120,mfcc.121,mfcc.122,mfcc.123,mfcc.124,mfcc.125,mfcc.126,mfcc.127,mfcc.128,mfcc.129,mfcc.130,mfcc.131,mfcc.132,mfcc.133,mfcc.134,mfcc.135,mfcc.136,mfcc.137,mfcc.138,mfcc.139,track_genre_top
121590,12.417128563,4.7471837997,0.62070977688,0.8491576314,0.66859275103,0.38909387589,0.35067307949,0.0012516013812,0.20652525127,0.14151728153,0.41129922867,0.42225721478,0.27694320679,0.91305935383,0.27489429712,0.42453253269,0.23593728244,0.26686865091,0.1630563587,0.33560976386,12.824370384,236.539505,44.956138611,111.46440887,53.747276306,64.268470764,31.122612,40.804244995,26.27794075,39.113235474,27.287574768,36.257785797,22.680038452,26.95390892,26.020038605,21.418104172,19.295715332,26.417591095,23.409894943,20.073823929,-93.71282196,155.38545227,-33.497077942,43.653182983,-14.730949402,21.028936386,-8.7045412064,7.7505970001,-4.8194813728,3.4713156223,-4.2636017799,2.0496201515,-2.1160070896,-1.931566,-1.3832244873,-2.8795335293,-3.8691623211,-3.3795146942,-0.196535483,-5.806248188,-76.645095825,156.94737244,-33.962100983,44.330635071,-18.344245911,22.156801224,-8.7976589203,8.2108659744,-5.2912917137,3.8106741905,-4.3344855309,1.7446392775,-2.195548296,-1.9251630306,-1.3563650846,-2.8564314842,-3.7706787586,-3.5338380337,-0.1676030606,-5.9452552795,-499.76599121,-5.3290705182000004e-14,-88.919830322,-42.964881897,-65.615966797,-20.374649048,-49.821792603,-22.6289711,-32.835739136,-28.176132202,-32.844745636,-25.483976364,-30.9700737,-34.873252869,-30.643367767,-28.131134033,-27.924726486,-24.36423111,-18.238254547,-31.497520447,-2.9389998913,-1.1940085888,0.35586825013,-0.53975838423,0.89799779654,-0.49108114839,0.10470002145,-0.22639971972,0.28274941444,-0.12452255189,0.14896219969,0.24331057072,0.111233823,0.039455324411,0.020693713799,-0.0058902953751,-0.1161185503,0.16874434054,0.063251115382,0.12122417241,70.85118866,32.260044098,14.835418701,21.948226929,18.63045311,11.456119537,8.6034116745,8.2956647873,7.8765931129,8.1705799103,7.0475053787,7.4326896667,6.3604383469,6.4682722092,6.6588592529,5.6960120201,5.8562793732,5.8367381096,5.5996003151,5.7248630524,Pop
121591,19.891914368,8.1291055679,2.8912689686,1.1517802477,0.45046460629,0.078497968614,0.10732063651,0.48493385315,-0.0053005102091,0.14079767466,0.016050511971,0.041529506445,0.28482341766,-0.12879690528,0.35333448648,-0.12848865986,-0.016470020637,0.0077087697573,-0.029262728989,-0.054271459579,16.565862656,239.42744446,54.32542038,113.66598511,61.174793243,66.352561951,33.334465027,36.104236603,24.502437592,25.882808685,27.652675629,27.94603157,25.422718048,17.98368454,28.667816162,17.834842682,18.054283142,19.198852539,22.044921875,16.768619537,-87.244812012,160.852005,-31.8992939,46.094200134,-13.578899384,20.614603043,-8.4741973877,4.8836965561,-4.0903887749,1.9075665474,-3.0261850357,2.7902293205,-0.20856620371,-1.7244033813,-0.72867614031,-3.5386724472,-4.352107048,-2.843988657,-0.16235357523,-5.2981109619,-75.527770996,162.94271851,-33.897266388,45.772064209,-14.744019508,21.296115875,-8.4860782623,4.9389824867,-4.0816869736,2.2616076469,-2.9877099991,2.6611106396,-0.391361624,-1.7902841568,-0.69407784939,-3.5548517704,-4.2816019058,-2.7455854416,7.105427357599999e-15,-5.2453317642,-491.2522583,-3.5527136787999996e-15,-73.451919556,-28.861337662,-60.280586243,-18.184497833,-38.623298645,-33.46163559,-34.313602448,-31.201690674,-26.995288849,-24.759082794,-23.69143486,-23.742460251,-24.123472214,-23.705387115,-25.238363266,-23.178913116,-23.857723236,-26.679765701,-3.7455296516,-1.8809123039,1.110970974,-0.21066068113,0.59615820646,-0.13866557181,0.015305683948,-0.094664074481,0.014470504597,-0.27185034752,0.0293778833,0.098167046905,0.23827277124,0.016385288909,-0.0009255715413,0.05828358233,0.0089968210086,-0.0213687215,-0.10883063823,-0.062923572958,60.24325943,28.214330673,15.728602409,17.635700226,15.54736042,10.350802422,8.4221477509,8.3721628189,7.6937060356,7.8128881454,6.8786673546,6.8478865623,6.5941610336,5.7136001587,5.7199411392,5.8769569397,5.6382961273,5.8069081306,5.8486580849,5.8807492256,Pop
121592,16.154342651,5.4599175453,0.23115105927,0.49475851655,0.9131513238,0.56083709002,-0.14460042119,0.15506622195,-0.11765632033,-0.012246092781,0.016263522208,0.16722977161,0.33546069264,-0.0036578644067,0.021259235218,0.085456199944,-0.057450905442,0.12704324722,0.13846677542,0.5336843133,3.0346746445,229.3560791,59.133903503,121.52586365,59.68032074,72.132270813,32.431251526,43.629516602,26.776304245,29.599874496,27.968662262,34.645214081,26.452642441,26.769586563,27.456100464,22.295555115,17.069587708,19.909315109,22.622915268,24.53660965,-100.95080566,150.63140869,-27.652147293,47.237846375,-10.436390877,25.034898758,-5.1353311539,7.0160889626,-5.2241091728,3.8907928467,-2.4449808598,4.5484695435,1.041572094,0.35230877995,0.98733431101,-3.0485970974,-4.8333044052,-3.6958830357,-0.48149859905,-4.4359474182,-92.722953796,151.32907104,-29.657230377,47.676544189,-11.78580761,25.62361145,-5.3371086121,7.2409391403,-5.1655049324,3.9373631477,-2.3565180302,4.255361557,0.97796195745,0.47122058272,1.05578053,-3.1480665207,-4.8883738518,-3.7436699867,-0.38793042302,-4.5403161049,-490.73303223,0.0,-81.811172485,-22.696315765,-57.104656219,-15.827052116,-37.500759125,-28.544265747,-33.7264328,-31.101715088,-26.869974136,-25.209180832,-21.714677811,-22.670591354,-23.830505371,-24.382440567,-28.006254196,-26.758771896,-23.027173996,-27.8697052,-2.9965779781,-1.2052853107,0.61132723093,-0.12028393894,0.59080088139,-0.29157245159,0.12208044529,-0.067485749722,0.059674791992,-0.11587723345,-0.0088098421693,0.19592276216,0.1480499804,-0.10700862855,-0.043220710009,0.1253682375,0.054770849645,0.023872112855,-0.085479736328,0.18614731729,57.416130066,26.748262405,21.22986412,16.207342148,14.490614891,10.403775215,9.9036664963,8.7511739731,7.9626259804,7.6282405853,7.0861229897,7.5363869667,5.9062924385,6.0020275116,6.6367855072,5.9294586182,5.754884243,5.5365591049,5.4582748413,6.2220005989,Pop
121593,16.524206161,7.143248558,1.6449145079,1.1217339039,0.64294683933,1.0978409052,0.26027011871,0.74675565958,0.30061367154,0.017297443002,0.24593304098,0.22985012829,0.61977422237,0.18802182376,0.12082506716,0.44736596942,0.34122017026,0.037980187684,0.16622593999,0.021685674787,13.088240623,228.81201172,51.248500824,101.29664612,55.325496674,59.413757324,26.805030823,42.469852448,30.750883102,31.987928391,24.542373657,33.780757904,32.327255249,27.722229004,24.759325027,27.856769562,19.258657455,18.978549957,23.440765381,18.249124527,-97.366577148,151.77949524,-26.627046585,44.687419891,-13.84208107,21.843242645,-10.743937492,6.679461956,-6.360888958,3.4928135872,-5.4576683044,2.2115106583,-0.35872358084,-0.59416091442,0.13021014631,-2.9389276505,-3.9101240635,-4.7924189568,-1.2596859932,-5.7355861664,-85.158920288,154.60281372,-27.10786438,45.059757233,-15.294436455,23.345060349,-11.697829247,6.9216074944,-6.8356609344,3.7621860504,-5.6457862854,2.0719766617,-0.58462482691,-0.36512753367,0.205541417,-2.8883152008,-3.8001618385,-4.891190052,-1.0777658224,-5.7035703659,-492.71463013,-9.7699626167e-14,-92.533058167,-30.629880905,-58.652778625,-34.893230438,-44.356544495,-39.908298492,-40.153232574,-32.027675629,-35.306545258,-28.451501846,-24.235126495,-27.017932892,-23.084524155,-30.631233215,-33.974113464,-25.888271332,-26.491001129,-28.535804749,-3.4126563072,-1.8250213861,0.42066597939,-0.36190611124,0.58921098709,-0.736523211,0.45171448588,-0.26882880926,0.29660648108,-0.21381543577,0.11513546109,0.055445872247,0.26380977035,-0.18180252612,-0.097279429436,0.0018973472761,-0.17057707906,0.10267470032,-0.17059156299,-0.0030896288808,64.395065308,29.183609009,15.185977936,16.785726547,14.821587563,11.75876236,9.1334514618,8.9996318817,8.255150795,8.2983551025,7.2376933098,7.3524122238,6.8048620224,6.4126625061,6.0921530724,5.7294931412,5.9471745491,6.3113660812,5.6943712234,5.7783532143,Pop
121594,8.5109596252,4.8723855019,2.9834675789,0.50021207333,0.16485890746,-0.32472318411,-0.050244525075,0.18645235896,-0.078883312643,0.082279637456,-0.03552467376,0.12328434736,0.41750791669,0.44960337877,1.3945143223,0.36721330881,0.052846945822,0.36179605126,0.29513379931,0.14442750812,10.265505791,222.1187439,70.591835022,106.60059357,54.934890747,59.525924683,39.186813354,47.220954895,23.731285095,34.186862946,27.005386353,32.965400696,29.672929764,30.589414597,22.872880936,25.513160706,19.834255219,27.912059784,21.424154282,18.100334167,-104.06239319,156.46247864,-37.00220871,39.652046204,-6.5379323959,18.059514999,-10.08502388,4.1827697754,-7.3720912933,1.8021665812,-4.284676075,2.1871221066,0.80942428112,1.234829545,1.2897120714,-1.5835604668,-3.7634766102,-4.8550300598,-2.00263381,-5.9112553596,-87.778198242,159.0355072,-38.175350189,40.245845795,-8.6747426987,18.747457504,-10.702457428,4.679772377,-7.4120182991,1.6169832945,-4.0852975845,2.202505827,0.75739133358,1.414821744,1.5506583452,-1.5586369038,-3.7144925594,-4.7302136421,-1.7723460197,-5.8832526207,-493.86624146,-1.4743761767e-13,-94.910827637,-32.54057312,-54.082118988,-25.35499382,-45.229263306,-33.538772583,-38.505786896,-30.794872284,-33.079879761,-32.202766418,-27.442609787,-28.034765244,-40.614875793,-29.722269058,-30.494974136,-30.420732498,-31.13924408,-33.423339844,-2.300229311,-1.37938416,1.043182373,-0.19283416867,0.51255118847,-0.12519346178,0.14074344933,-0.21773393452,-0.031324781477,0.099044784904,-0.098434187472,-0.027938218787,0.059501130134,-0.159835428,-0.50280165672,0.013510768302,0.0073433862999,-0.077226385474,-0.11486529559,0.039540130645,69.213096619,28.939964294,18.623903275,19.231246948,16.675046921,12.690094948,10.110432625,9.7692270279,8.6503181458,8.4689941406,7.6763234138,7.9093856812,6.9721422195,6.8222227097,6.9796323776,6.1915926933,6.0611596107,6.3537831306,6.3859639168,6.0631175041,Pop
121595,10.699933052,3.0592999458,4.3328380585,0.90056341887,0.53609472513,2.1009514332,0.063446693122,0.57742005587,1.3251985312,1.1050410271,0.15809756517,0.22831308842,-0.10071094334,-0.17413361371,-0.086012378335,0.52309560776,0.013168298639,0.089162915945,-0.0020864498802,0.10874759406,4.9991703033,186.19602966,47.723697662,99.033859253,39.324478149,75.140487671,25.501636505,50.910022736,23.235641479,35.460716248,21.272253036,39.21049118,24.908287048,30.485593796,23.566690445,23.585525513,24.386379242,23.223545074,25.26023674,17.164709091,-112.43063354,113.82276917,-14.598109245,49.567440033,-13.909848213,39.799983978,-10.453132629,19.379491806,-11.415154457,10.358041763,-4.1135349274,10.273488998,0.6123251915,7.6082649231,3.3299968243,-0.22988331318,3.3832345009,-1.7334568501,7.0187792778,-2.7240874767,-93.886703491,122.00961304,-16.288129807,47.311588287,-13.183355331,40.608642578,-11.372536659,19.600719452,-12.010917664,10.719607353,-4.5782136917,10.382758141,0.46750169992,7.7343845367,3.3284282684,-0.23036526144,3.4014263153,-1.8768140078,7.1261796951,-2.7373878956,-497.27835083,-12.195949554,-74.598472595,-13.414323807,-62.191898346,-4.1744385726e-14,-37.296333313,-22.767471313,-37.70646286,-28.641433716,-25.987304688,-17.876724243,-25.310388565,-13.123688698,-20.9237957,-29.012586594,-17.945741653,-22.548078537,-18.508071899,-28.663261414,-3.2427606583,-1.6189748049,1.1341427565,-0.31138667464,-0.033094577491,-0.86004209518,0.45547482371,-0.29494532943,0.6513068676,-0.48965641856,0.33637455106,-0.078218095005,-0.011574756354,-0.028081096709,-0.088121570647,0.014797626995,-0.040869634598,0.19650198519,-0.13701672852,0.024826299399,88.197929382,31.041032791,12.802538872,16.972238541,14.151833534,10.855026245,10.402681351,9.1981372833,7.9909677505,7.5224432945,7.245013237,6.6737399101,6.8042273521,6.0679473877,6.3987441063,6.1162977219,5.61191082,5.6557159424,5.0830864906,5.7019705772,Electronic
121651,-0.24104368687,2.1919653416,-0.94016200304,-0.69629019499,-0.48510739207,-0.28209099174,-0.45769733191,-0.45915970206,0.077580884099,-0.15752306581,-0.046817488968,-0.16063790023,0.076291583478,0.00025391869713,0.23693497479,0.13671809435,-0.078066714108,0.015571967699,0.17071180046,-0.021056130528,-135.47753906,263.73297119,138.31118774,92.625953674,106.07781219,67.952445984,48.235729218,43.569297791,41.904064178,22.655101776,15.651456833,22.397834778,19.502313614,18.100625992,15.189710617,17.871641159,13.61896801,15.090596199,13.037835121,15.015958786,-283.66497803,182.89468384,65.831245422,35.415828705,46.840129852,29.055400848,7.7082285881,8.9633722305,9.1742506027,-1.5905857086,-6.0802283287,-0.78844004869,1.6163320541,-1.5096493959,-3.2251207829,-3.3933775425,-5.1269907951,-6.4337134361,-6.7851810455,-8.6673049927,-276.83740234,196.69396973,72.532814026,32.413303375,42.822490692,29.135429382,8.1938991547,7.2350735664,8.706653595,-1.110861063,-6.5901918411,-0.90316540003,1.5841116905,-1.6098722219,-2.9042613506,-3.4527060986,-5.1787695885,-6.7684054375,-6.8762569427,-8.7662239075,-466.23458862,-2.842170943e-14,-33.771484375,-30.191404343,-10.878558159,-17.725227356,-34.931697845,-20.407138824,-16.606084824,-28.638212204,-29.591487885,-25.589603424,-18.980430603,-19.951622009,-29.903583527,-31.08650589,-25.39355278,-28.98131752,-27.398403168,-31.046531677,-0.52871805429,-1.5131509304,-0.39058727026,0.293192029,0.52633345127,-0.065882138908,-0.021855279803,0.38036417961,0.34268796444,-0.14390777051,0.31640541553,-0.015251155943,-0.040260087699,0.11570230126,-0.3376083076,-0.10833732039,-0.02160153538,0.17385998368,0.012757889926,0.039167776704,63.371200562,46.484306335,41.246356964,23.164281845,23.746015549,12.566291809,14.911476135,10.322954178,8.4369525909,7.9372801781,6.7434635162,6.0825762749,4.9990572929,5.3790721893,6.1044073105,6.106317997,5.088534832,5.9578227997,4.9452929497,5.6355156898,Instrumental
121652,8.7823734283,8.8114891052,2.0822947025,-0.25635883212,0.7416138649,2.4863474369,-0.11450140178,0.13006198406,0.37785193324,-0.18370896578,-0.10765703768,0.36126977205,0.29861116409,0.19893167913,0.32218688726,1.085760355,0.52447742224,0.6761496067,1.288253665,0.038413219154,-123.45159912,275.41543579,63.330318451,65.732849121,68.501922607,45.368251801,38.53118515,29.694868088,24.005407333,23.270374298,14.855242729,33.223655701,33.185386658,11.060284615,11.35160923,23.105493546,17.32923317,12.052868843,27.890796661,19.935249329,-281.56863403,203.41906738,-20.467014313,10.642616272,33.058170319,-5.1228260994,11.907463074,8.8751115799,-12.64647007,-5.0617308617,-14.498699188,-18.119234085,-2.4753520489,-13.440509796,-17.056077957,-1.2515546083,-8.8395786285,-12.305159569,2.0261776447,-0.58960610628,-266.73175049,213.42741394,-21.01168251,10.532477379,34.886985779,-5.536591053,11.789437294,8.9864301682,-13.03540802,-4.5978927612,-14.653765678,-19.487487793,-2.3263618946,-13.546866417,-17.253429413,-1.0097335577,-8.582950592,-12.709646225,1.7586513758,-0.36457294226,-565.10028076,1.9539925233e-14,-103.00971222,-47.376331329,-18.835943222,-37.699436188,-10.844952583,-18.292215347,-37.778171539,-38.430789948,-43.001834869,-42.249450684,-31.432506561,-40.686534882,-41.12443924,-38.825405121,-32.341293335,-34.300815582,-21.040668488,-20.344423294,-2.7745463848,-2.6862602234,0.48701301217,-0.040768194944,-0.81281524897,0.71872121096,0.079324088991,-0.081611476839,0.3461779654,-0.047354806215,0.02176698111,0.61716514826,0.10753057152,0.10819259286,0.17933440208,-0.23769947886,-0.1542403698,0.35326614976,0.31276115775,-0.048789810389,65.264549255,44.862693787,18.649896622,14.53582859,12.484889984,7.3154563904,6.7296724319,5.8839240074,7.5802345276,8.4193296432,8.6309194565,8.9246387482,8.1097736359,6.7253246307,7.0172719955,6.4593186378,5.8768239021,5.4913783073,5.1694087982,5.6391553879,Instrumental
121653,8.5996313095,8.8466320038,0.28278201818,-0.15806776285,2.2235171795,0.031224895269,0.60882508755,0.90401047468,0.0030183815397,-0.20280875266,2.4728591442,0.14994286001,-0.15765272081,-0.56540197134,-0.076949775219,-0.46132221818,0.11264397204,-0.10654240102,0.012973456644,-0.047020733356,-94.681266785,257.64846802,119.62590027,125.0659256,91.869407654,39.216575623,29.894636154,28.390277863,20.973709106,12.75959301,57.417011261,12.8956213,18.777402878,48.901885986,7.531938076,26.858734131,22.906970978,12.891824722,23.134553909,19.968757629,-200.42765808,201.4828949,-2.094815731,39.443939209,-1.2114318609,7.0953650475,-2.3744595051,3.0621712208,-6.2316570282,-17.727958679,23.770059586,-21.433076859,-6.5468554497,18.014202118,-23.035341263,1.3289557695,-1.3659043312,-9.655251503,-0.46758449078,-2.2139136791,-182.65771484,211.12185669,-4.3732204437,30.903968811,-2.7120399475,7.5304059982,-1.5063240528,3.8312942982,-6.1160092354,-18.437858582,24.197769165,-22.044372559,-6.2547388077,18.78212738,-23.089328766,1.6416826248,-1.0923141241,-9.958565712,-0.81114882231,-2.3548502922,-533.74273682,-1.1546319456e-14,-57.242549896,-23.681472778,-35.009304047,-47.777206421,-42.219184875,-30.553060532,-45.839042664,-40.307804108,-34.547550201,-56.408927917,-31.724975586,-23.007375717,-53.183891296,-24.648345947,-27.876710892,-29.625213623,-23.880714417,-27.501377106,-2.5102593899,-2.3550851345,0.43716943264,0.82470822334,0.9640480876,-0.26709932089,-0.53595507145,-0.70166683197,-0.13190437853,0.34600040317,-0.77063149214,0.24822296202,-0.16522365808,-0.22168274224,0.097808197141,-0.14032185078,-0.24980531633,0.19772981107,0.22808174789,0.035412672907,65.632606506,36.113162994,23.056722641,29.034736633,13.253446579,10.954489708,9.9057893753,8.4247465134,8.7520561218,7.9716553688,9.5714635849,9.2175416946,6.2247824669,11.689584732,8.9912528992,8.271112442,6.5892348289,5.9939370155,6.3992853165,6.1639389992,Instrumental
121654,1.1810081005,4.1840667725,5.4016690254,0.12385409325,0.68955588341,2.1378111839,0.1215075478,-0.090712465346,0.58138734102,-0.55126625299,-0.21403773129,-0.20175747573,0.030789241195,-0.21631212533,0.028491917998,-0.22875331342,0.19400893152,0.22750762105,0.81145644188,0.15760654211,-117.05802155,239.75283813,142.57362366,95.601013184,68.716079712,62.571990967,34.678672791,30.192405701,23.068490982,13.250933647,17.601129532,18.423379898,22.152975082,16.606861115,19.647993088,15.123252869,14.68666935,16.821212769,27.614690781,30.831871033,-242.83633423,156.25219727,18.297367096,51.843849182,11.739409447,36.511577606,6.778755188,10.203341484,3.0392878056,-4.2928133011,-5.3412265778,-7.5358395576,-1.5332486629,-2.6066224575,-3.3638057709,-6.7764911652,-5.9005017281,-5.4769735336,0.19996373355,1.6310806274,-198.79975891,166.22883606,9.3558654785,52.693645477,8.2263755798,37.924690247,6.1913056374,10.402583122,3.1442484856,-4.3700485229,-5.7871723175,-7.6518044472,-1.7871768475,-2.7698292732,-3.5466992855,-6.9416232109,-6.1057071686,-5.5551900864,-0.074472390115,1.6852658987,-533.43841553,-9.2370555649e-14,-25.574813843,-3.7303493627e-14,-19.333681107,-4.4731822014,-23.571720123,-11.83169651,-20.075813293,-24.146444321,-23.725921631,-29.912532806,-23.507833481,-20.617542267,-25.071496964,-24.093383789,-24.770429611,-23.575628281,-20.531232834,-20.887340546,-1.5691465139,-2.0803837776,2.3956212997,-0.2973202765,1.0723894835,-1.1520415545,0.28919917345,-0.23946915567,-0.0050152437761,0.0076646050438,0.25825855136,0.14857409894,0.24637210369,0.17630340159,0.16742114723,0.14940139651,0.27024000883,0.22132697701,0.45867863297,-0.03369544819,105.86646271,44.166057587,28.88479805,17.765722275,16.485473633,9.9689407349,7.0531158447,5.9322571754,5.6282625198,5.8787579536,5.9917769432,6.7683634758,5.8657917976,5.5512127876,5.6324157715,5.1525506973,5.0538978577,5.3710026741,5.7789106369,6.6975111961,Instrumental
121655,-0.457013309,0.56236636639,-0.20249137282,1.1987988949,0.043672267348,0.57605326176,0.98407411575,0.39471432567,-0.017235323787,-0.27105849981,-0.1950660795,0.27861139178,-0.034484710544,-0.02796747908,-0.091469503939,0.45763841271,0.32849755883,0.29110738635,0.092289142311,-0.44672191143,-208.85725403,283.17764282,118.66688538,54.095317841,47.118041992,39.831169128,43.10962677,38.652259827,27.935344696,20.098230362,15.33648777,15.952150345,17.670129776,15.41961956,17.810613632,23.361240387,13.084248543,13.707740784,25.689945221,31.835180283,-335.68273926,229.48854065,37.264842987,-10.173973083,19.327955246,14.17169857,-0.49126130342,1.2452260256,-0.21147242188,-5.6764860153,-7.8901023865,-8.2328367233,-7.6119689941,-7.6899223328,-5.9429154396,-3.1234118938,-7.265999794,-10.419809341,-1.5495610237,5.2763905525,-319.48532104,239.54394531,30.493877411,-14.693199158,21.364948273,15.574685097,-1.2232667208,1.0552188158,-0.26084777713,-5.6264839172,-8.019033432,-8.0273714066,-7.6333017349,-7.7657871246,-6.0702238083,-3.1702699661,-7.3830032349,-10.429280281,-1.6246023178,5.7053418159,-561.66119385,14.679823875,-52.201374054,-41.496295929,-23.344018936,-23.195571899,-28.82884407,-20.718667984,-26.626720428,-33.017742157,-35.79549408,-41.845611572,-34.917446136,-30.315633774,-26.238723755,-23.815877914,-29.9459095,-33.087265015,-20.768703461,-17.404214859,-0.63349354267,-0.8661211729,0.67603379488,1.2623735666,-0.67178559303,-0.72717750072,0.5454172492,0.35504379869,0.056754846126,-0.054638762027,-0.033249113709,-0.21363261342,-0.022037168965,0.044472150505,0.10965345055,0.0055286549032,0.14480167627,0.084489241242,0.15378323197,-0.025765836239,53.510028839,29.898151398,28.452299118,15.870840073,12.175625801,9.02186203,7.5268416405,7.2438054085,7.2659215927,7.502468586,7.1800870895,7.3653173447,6.7835063934,6.2058000565,5.8831777573,5.1189446449,5.206548214,5.4675922394,5.7126407623,7.5393486023,Instrumental
